xCell signatures/Sample ID,C3N.02149,C3N.02087,C3L.00368,C3N.00551,C3L.01890,C3N.01799,C3N.01405,C3L.00412,C3N.00579,C3N.01488,C3N.02588,C3N.00293,C3N.00294,C3N.00580,C3N.00549,C3N.02424,C3N.01842,C3L.01924,C3L.00279,C3N.00169,C3L.01889,C3N.02067,C3N.01021,C3N.00574,C3L.00009,C3N.02002,C3N.01413,C3N.01823,C3L.02345,C3N.00552,C3L.00140,C3N.01410,C3N.00433,C3L.02348,C3L.00094,C3L.00510,C3N.01074,C3L.00973,C3N.00547,C3L.00422,C3N.01414,C3L.00093,C3L.00001,C3N.02423,C3N.02587,C3N.00167,C3N.02155,C3N.00550,C3L.01683,C3N.00959,C3N.01489,C3N.01415,C3N.00737,C3N.00560,C3N.00203,C3N.02572,C3L.00144,C3N.00559,X11LU035,C3N.01024,C3L.01632,C3L.01682,C3L.00263,C3N.01071,C3L.02508,C3N.00199,C3L.02219,C3N.00180,C3N.00217,C3N.02000,C3N.01416,C3N.02729,C3N.01016,C3N.00572,X11LU022,C3N.00738,C3L.01330,C3N.02433,C3L.00083,C3N.02089,C3N.00223,C3L.00604,C3N.00546,C3L.00893,C3L.02365,C3L.02549,C3L.00095,C3N.01072,X11LU013,C3N.02422,C3N.02380,C3L.00080,C3N.00175,C3N.02379,C3N.00578,C3N.02158,C3N.02421,C3N.02529,C3L.02350,C3N.02586,C3N.00704,C3N.00556,C3N.02145,C3L.01862,C3N.02003,C3N.01030,C3N.02582,C3N.01023,C3L.00913,X11LU016
Fibroblasts,-0.8235237992849821,-0.6763848318918653,1.0869164860199496,0.016704046303145682,1.1396214700440468,0.10992316635522745,-0.8702972485714715,1.2154393972410567,-0.4410149777992662,0.8696846393559786,-0.8652109400739791,0.4593786603591564,-1.6814317908769036,-0.9492694107653556,-1.2490312465367395,-0.932407389383163,-0.9925552162663176,0.8672700254224319,0.9573314207262922,-0.6795062078233861,-0.030431331827455367,-0.08813992673582124,1.4751005861248248,0.16873961237385648,0.960773582991974,0.2877411930630347,-0.013552700051509917,-0.2792073554232742,0.40042807546808185,-1.0013306380402047,-0.6918769444110221,-1.0312136979224098,0.6682047329167863,-0.5507465825609156,0.7402344177084296,-1.0532479776055381,-0.4871568478082763,0.2682043642416095,-0.0370326737669573,-1.8518853224773426,-0.12218172769988582,0.9075524700195317,1.6991922828323955,-0.4112483839016581,-1.200685698894108,0.05066529192546053,-1.4503524395951017,-0.3447533329985344,1.8059703730982934,0.5712207356017313,0.42339869963135823,0.0620062736238062,-0.6050958131711839,-1.616449137170625,-0.7290048753055436,-0.0734648821044709,0.01667963760696834,-0.607721449190293,0.09329700704911045,0.2411842750879284,1.0831060064797502,1.2388821075816625,0.8679762926731653,0.10228198240582487,3.548579132786662,-0.6270177662741967,0.04608849705404629,-1.6617900352040242,-0.11814512839728435,0.5531551453353282,0.5369181523297716,0.36372174311018807,-0.9872139840514456,-0.6699086842317414,0.1847639200378127,1.9422287198839279,0.6493004572740131,1.264933085256933,2.877273809768587,-2.535107881721871,0.7528041038679705,-0.04863595022553529,-0.9597604403029278,0.18400506248685183,-0.4032687529146193,-1.223710421319599,1.993217510474653,0.9148474229688842,1.2686312140006422,0.114590919903489,-0.22596843984971965,-1.3957135616334473,0.6843775609663276,-1.2791093131173195,0.23011392562809568,-0.9341914127565013,0.8129741425314243,-0.23269656693862184,0.9949736825042662,-0.30276306645802836,-0.8922702912828157,1.1923309122650874,0.5957991610948666,-0.1365769655280217,-1.1502619355027832,-0.08486941386408196,-0.7818000616318167,-0.6285867350414085,0.23904134455758855,-1.0829993322369116
GMP,-1.573589128004057,0.2298308485607354,0.7086290164264603,0.024721655564931107,-0.2439171799464628,1.1085013800325116,0.21415988771472738,0.6893638717981618,1.3878935137762896,1.4562598661246944,-1.3383377478822212,-0.5605665142802602,-1.5723716234741163,-0.06463097683461262,-1.631168310970653,0.09222771660421338,0.1834186172488846,1.2714087137833463,-0.39630250677076606,-0.8354537270482412,-0.4446647342788811,-0.051254135595270776,0.4740052701195147,-0.08586662096109192,0.46244397845285146,-0.8428162634661117,-0.4598368987986237,-0.42877858201614805,-1.190679614454713,-0.16438839028141966,-0.8363445399080465,-0.16972339764061997,-0.30246365402605996,-0.15581874786820432,1.4985254401027241,-1.6369583319992598,-0.026804767230230855,0.9963250794533998,-0.9315990184559685,-0.783575549424274,-0.16749961915173778,0.540926236644346,1.5435909744757323,-0.033256543323428256,0.6292718698115468,-0.7508299437045827,-1.6999390483004664,-0.5868891931711989,0.6676221396179538,-0.49767082555024067,-0.8590762692337994,0.819369633334932,1.3308435639178178,-1.8725500921772906,-0.31436693905945834,-1.5120606208723693,0.7640750936071738,0.8461231633228625,0.3799675538087323,-0.7992508640748957,-0.9360635299919859,1.5216181293269004,0.8237188803848532,-0.41164836386855436,0.3218964642096548,-1.0551626911520202,0.4099307666648893,-1.7803939482312083,1.058289961890146,0.7996562450913912,0.24501965929658068,0.697895252216237,-0.5232503332480464,1.800848104309477,-0.27999932772998437,1.648779887432288,1.7656104059802844,0.516289595148607,-1.447520693726044,-0.6826920695688886,-0.10967095653955229,0.7482772192900645,1.8819805427012914,0.7123852976207133,-0.24703271699348137,-1.3948657247639487,0.8934608485203906,2.2228874788696746,-1.9585333862073733,-0.6447933579640149,-1.3001979382667637,1.1045336622445403,0.6226500334733096,-0.16856190987323585,-0.8312770727015506,-1.106435961761475,0.5986574803106454,1.879624997838398,1.5466833575881964,-0.8215897528903601,-0.28498378973279354,-0.6552075672199545,-0.6360640594532816,0.2218449124107528,2.066594300138799,0.43039100035262523,-1.1628785469271683,-1.1272857835600152,0.3153303612549051,0.2130504737373723
HSC,-0.6814290159552702,-0.5713258397406781,1.3666940883093177,-0.6338302993513917,1.8737780611828334,0.17349259192360025,-0.960635037826413,1.693208751704979,0.695025289395966,-0.3857114543079043,-1.0304226186451944,0.833276071237128,-1.526857483040111,-1.6602917908973622,-1.6445067064463026,-1.6082796326309405,-0.8898048367862277,0.45244915349613424,0.14165023921164213,-0.781427364675678,1.6944370502900614,1.0173876606183034,2.254850636058707,0.09512397520814106,0.2858961777481806,0.7909692538331172,0.8388308622223971,-0.5134786287080346,-0.5268935518660017,-1.0344695303525682,-0.5968681357969269,-0.34073594448260713,-0.7891589184092221,0.9733699925065339,-0.3197978507375074,-0.14309487922927966,-0.6007064094537679,-0.3998711164749986,-0.13059597159659353,-0.5462770563580367,1.1019447625376337,0.1504129733511635,0.25782553428665345,-1.0854831330244035,-0.20210206490442487,0.8188325291752055,-1.4878736909953791,-1.2251936490128388,-0.2023787586394938,1.1798794191490474,-0.13283386088548504,0.10709312424908395,-0.2589087716666782,-0.8798575868939967,-1.2044129048751533,-0.31216076713823077,-0.8549149472536652,0.6077240634786122,-0.035728247514526974,-0.3100707796365604,0.9484398727396122,2.079476710743997,-0.005660865360564776,-1.0687626966768566,2.924154586549716,0.4237363967733326,0.1427106254720391,-1.9927202317411796,0.4533656272727571,1.113737315658379,0.26380480814459517,0.9873923352164785,-0.6483127906014517,-0.2294422661901691,-0.8067782753592359,2.5650533414972494,1.7092451038864442,1.057897562768636,1.1363514740307825,-2.297602466811751,1.3926937566743003,-0.8122989602480984,-0.34660922658864857,1.557828555829338,-0.30184387940352586,0.6829382051099282,0.7685635108190519,-0.7792483021070131,-0.2117875040401536,0.23448003620292907,1.0993098193615631,-0.9819863674761266,-0.1611429010669886,-0.7629112029641422,-0.843224300781725,-0.04149550091500276,0.5316972744282372,-0.28109943241099516,1.3910052318506265,0.08716807342225211,0.2957905038658324,-0.7125641572877547,0.3897357867928548,-0.14754259363379865,-0.6528419077262159,-1.2035750227935524,-0.13687510000349504,-0.8696859155800162,0.20396179843333753,-1.0402894707404913
Hepatocytes,0.9579291620738849,-0.8472326477027996,0.25049608491987124,-0.07565739000237125,0.09480748385234898,-0.7955442380809021,-0.6763074199059302,1.8774297094048482,-0.6733957184596081,-0.4356824182798714,-0.9656450773566111,-0.6067677787819562,-1.640946218331329,-1.284741617942123,1.3072925276484428,-1.8725216765212738,-0.7553377657922927,-0.297656930602858,-0.1695805894575384,-1.049828442973854,1.0899862512569054,0.23453715575973977,0.19545512062128875,-0.44927034848199554,0.9907348394777596,0.4222228098406119,0.5628855102798702,-0.09142570539991511,0.5035942443899127,0.42325547759382914,0.2035658997259385,0.7975280055040089,-0.7013390860307567,0.9260082336244118,-0.4837733189017171,0.9710558503905304,-0.904494205083544,0.304470133785906,-0.538935921436969,-0.10778541627089898,1.1705204453510156,0.2739559968182977,-0.3286679861214587,-0.749686737601822,1.2471523465816634,0.48438790425639594,-0.8442134613194175,-0.41530855934245575,-1.081080172742791,1.5705638824122359,-0.18631809947470884,-0.3230349907567824,-0.04426717986780618,-0.7586245721345196,-2.1177959427126027,0.26205865870372835,-1.4848231431023435,-0.35165566874133636,-0.7391482182157315,0.198466211870344,2.7780235254856636,0.5480608916366182,0.4549356837780709,-0.30609561980128763,2.146789450914373,-0.6602556954161702,0.6117684832667929,-1.2281727494164967,0.7922624050015089,0.6516136292205199,-0.4404865807346137,1.2738946328223706,1.164173122785773,1.9606969614065142,-1.2273248395658278,0.7414153629425401,0.5067989958306256,1.2908592737112663,-0.10109036453911473,2.820834990943909,0.227089488112633,-0.6888015563066957,-1.444548903206788,0.6965967967871336,-1.1587984673443443,1.7802855017590002,-0.42206966501920895,-0.785648641178554,-1.4583044450196359,-0.42140626137051984,0.5040003667535993,-0.2728352626601519,-0.8238285129904638,-1.3731401995480732,-0.1305130895080573,1.10097098285887,-0.22556277146879247,-1.439913813986631,1.2635407450722964,-0.46706153009882867,0.3685541868238595,-1.6634341224678366,0.6522808192647656,1.5118280029974591,-0.6272495842596328,-1.101408658593953,0.09956325815982538,0.9425531325497897,0.6493168364064431,-1.5426214750034286
Keratinocytes,0.2566473521924138,-0.11233941349408764,0.19307210477194214,1.2170826162234156,0.8611784108812004,-0.4284647260898728,0.08497614185313153,-0.6081005610997092,-0.16365493344253437,-0.6167910658072572,-0.48886257542532496,0.5818571186553981,0.854657960599239,0.817846020297973,-2.7270995738658232,1.2478140076726243,0.21456326230961353,-0.4008491558113114,0.21080586957066508,-0.18599711178789102,-0.30450327475443956,-0.0071961879656934685,-0.39958495643978237,0.7105053713552234,0.04203735442612002,-0.4533686871323504,-1.7022525608054333,-0.8518477024338093,0.9874051162974476,1.0527629977378792,0.20973877862986126,-0.02697270219102222,-2.391633291837058,-1.152964119162377,-1.893491471022114,-0.7408817534660336,0.5318744389277524,0.9071658463352271,0.4849952521527267,0.013281929477324898,-0.48927206556117636,0.6696726888982304,-0.8126035267422194,0.7690192425089964,0.3459219054134834,-0.06756148858776047,-1.1439188432301877,-0.1231885074265182,-2.1776120448577725,1.8607351258083134,0.1465889053495388,0.3375521855444198,-2.025340125833839,-0.8174465374753378,1.889714883357682,0.05015778608942291,-0.4795517688167492,-1.1138318503428408,1.561357526457183,0.028168685411521534,1.223373247487434,-0.5355605393105836,2.592773019505475,0.22416526610997387,-0.3217916510412738,-1.073544991441904,0.3224730134491275,-1.9628535958774465,-0.22303852996734555,-1.272782332378701,-0.08048975873880752,-0.19272404167999435,-0.8830562999417396,-0.1308421617911364,0.1639224960307778,-1.8408756569264426,-0.5257545341993823,0.12020551426482168,-1.0950010577471494,0.31323961751117047,-0.4676079640114013,-0.18526032283158325,0.08137463300199996,-0.29891066820935086,0.32793041365675896,2.2896661145483166,0.32930791716448954,-0.10736837101662888,-0.6659425217995654,0.3365150125599713,0.7648826436493197,-1.0388205577487168,-0.8272516499714061,1.1413137544694414,1.4583749608253704,-0.8517526444194945,0.6579715753450318,-0.43243210133668447,-0.32102735128037185,-0.3026902701407093,1.086168781726924,1.229874482749476,0.8344646251097068,2.354294189662766,2.1929738317650527,1.511090984832403,-0.13301561369005035,-0.3686313893368028,0.18457142235572405,0.16612475675556224
MEP,-1.2754186658016136,0.3795531833957268,0.09691106233613203,0.2325911482335657,-1.33496314730889,-0.6737815764216443,0.6252428795172105,-1.289926853819282,0.5452023899682972,0.2226333412230387,-0.5990644291154613,-1.8089401527529556,-0.47287114718271506,2.156886308552572,1.2233977614933969,0.28132453020259857,0.20639942969344546,0.2802644763017044,-0.6720679529682642,-0.18655393344575413,0.3335314608647186,0.9158539287840238,-0.12301543028167962,0.3459054080671163,-0.5809074084955017,0.27610398135852154,0.2694406801637841,0.47251809225019764,-0.8712099305197704,0.16769996457300826,1.4201617108445936,0.41902818145899895,-2.9334786656731144,-0.5008483526186428,-0.558142560242899,-0.19004588584572776,1.6261096049607575,-0.5069063569276243,-1.2595608242127097,-1.0898682092057184,0.17924125672206803,-0.08015896647282841,-0.8958148043001043,-0.861539242720596,0.41359962836753794,-0.46237168223106906,1.4061133879373005,0.140336360141128,-2.109675563902791,-0.6921672773394237,-0.9005223019137756,1.4974051308955356,0.5136741332255239,0.47803454617970836,1.824328950332268,-1.0143733875449998,-0.4190587510513796,1.229469299086416,0.8489489706171782,2.468035938564596,0.9383394331098895,-0.06685626455023175,-1.0813612179872019,2.210920688865971,0.2971849754880198,-1.08734269211149,-0.2668840922410258,-0.8693510517182411,-0.11142075255592104,0.44057810762347355,-1.0662538300954214,0.7706078773978299,-0.8469479775271324,2.0728849371597238,0.45701868435666615,-0.6539059393687064,-0.004860313620934333,0.813741981650049,-0.15081692776791555,2.092014107524571,0.071239290483183,1.7981022761525722,0.18097341039183196,0.014472990669048688,0.06585895429226474,-2.2321231978417195,-1.0267707806618918,1.6041539449177507,-0.1545591518792137,-0.675354505094223,-1.7262031798028672,0.3772124505434557,-1.233056280247134,0.6578411856584232,-0.0747117687424112,0.07175919153796421,-0.011865032139459422,1.332863309328822,-0.09495785985215306,-0.6097199974505021,-1.2261083587096695,0.3057375531032432,-1.330196857077021,-0.25512097636384085,1.4170353362279677,0.16320048750009883,-0.012638698991831596,-0.3195032196122022,-0.13954682562023468,0.04200290965194127
MPP,-0.9426364782134369,1.0327407463497615,0.23359130012325063,-0.3717782060678268,0.18143142162796,2.5521478845023826,0.19721541033160167,0.9619189140173309,0.30592548101027683,-0.016589286041574152,-1.342271936902374,0.4952076741777836,-1.0587194403051763,-0.9302583017606165,-2.1156329924069133,1.2887166910487704,-1.009883971140037,0.4267807977768293,0.6022624017169731,-1.2477347508576693,-0.8590989439178314,-0.64003416892058,-0.6798732443090704,-0.39999226928559584,-0.21508529366680584,0.3138353417759308,0.40232725940065334,0.28180239822754416,-0.37160558072348454,0.3279333242017277,-0.3272932888345,-0.4602458565156549,2.493548665673761,0.626518859170813,-0.416323078222588,-0.22991193338192237,-1.4361787573983902,2.2086029388727666,0.26102012665354873,0.2850026897659573,-0.8177243979860186,0.6550992771664362,-0.9577047030298259,0.3018108730223416,0.6957240089617461,-0.6743527705281457,-1.7668867578298904,0.0010651421646064522,1.6366483486670678,-0.8181858905063845,0.781531971981556,-0.2422218602935785,2.052375257221882,-0.9726790373378768,0.2773150700607617,-0.6386502777567094,1.0627273477435062,0.0015789189298280177,0.04447466266850261,-0.8086344265314185,-1.308577453226765,1.1592372079143163,1.7835501945556906,0.04040290906788023,1.6367877382747325,-1.3841011201742655,0.33743487368129793,-2.13837938921176,-1.374259461839065,0.7511636217167404,-0.23143143006887687,-0.5259423226855675,-0.23213779215672486,0.2074667683781284,-1.179613864381425,1.076761399443081,0.2838347462477482,0.7040405090954382,2.7979288162830507,-0.29311462687893836,1.0207733493927245,-0.09128017198034336,0.129876174216485,0.45914668391519065,-1.7152347079057564,-0.6844874810360994,1.94448771048089,0.7769833627419226,-1.3806356227539258,-0.7824615804206637,-0.4178261506714174,-0.7262825853044271,-0.12603672270576563,-0.717568470307767,-0.4794914243202949,-0.2813178062849499,-0.5848990711806796,0.8179831139552436,2.118831921350999,-0.33672604265533346,-0.45176017632061893,-0.37242375457476906,-1.0454982990427006,-0.1372806207546054,1.2313513741121425,-0.132014042518548,-0.2556209130099977,-0.15046686870331583,0.48290761947125277,-0.44477342556139937
MSC,0.632380951599746,1.295375217599235,-0.698774336699381,1.3573108608838222,-0.6535049275189818,-1.2727986234645279,-0.2609913902912536,-0.28313543952497866,-1.4102913078175623,1.0656517730001387,0.7522375941961423,-0.10616063621006937,0.37929528843427,0.5281203871353287,0.6541608649933308,0.19799118828425738,-0.8529406017359583,0.19581854231078571,0.6977538865102133,1.2321982791364445,-0.2881472710469483,-0.306782571758521,0.42887863282582434,1.2838161424866776,0.4093450148287367,-0.3935918786210634,0.06368169016787317,0.18384592361719174,2.499320161604646,0.6661830520967376,-0.7407850181569396,1.1506295749520838,-0.11851940890583597,-0.9656281993852981,-0.2550632070135462,-0.8342659630653354,0.8125598943903585,-0.4885405355969847,2.7125076094883798,-2.2371050956014904,-1.5500987209357746,-0.34810837020748014,1.1569333596233145,0.994592529235608,-1.9052722571260585,-0.2294792108305842,-0.8417925133071763,-0.0301197670947458,0.9342782710575812,-0.8928745282836744,0.4021816056768444,0.4789408587334036,-0.974850051636398,-1.485164852468079,0.022784287830595183,-0.25484918635714626,0.006192108571619764,-1.0645583608776679,0.8478916169546202,0.2072828355303566,2.4197557620002796,-1.6363775965271907,0.1844469608015583,1.1972194532910172,0.8759707672083229,0.39712153024686725,-0.9461065300935991,0.020145339883256556,-0.043217114653474734,-0.0533967534719864,-0.018170782002659404,-0.6151912310517142,-1.0894675853311222,-1.117603052176322,-0.20454548384693913,-0.39645512950500067,-0.8322929661458137,-0.009425950005143,2.0939691825977,-0.6652318251822673,-0.6140779284619856,0.010790795270292577,-1.1198161304741647,-1.5368159430943835,0.9499492328295138,-1.9487944059024698,0.6983765573354174,1.5548236128258535,0.6198867834876879,-0.2939028442776011,-0.09076112030512269,-1.97021844656211,0.13117862546010214,0.6777112286620751,0.02145701586044548,-1.5951892598855,1.072933418855877,0.003499298165387869,-1.3623629637310415,-0.5830424733626968,-0.2308493216714504,2.1141005117124863,-0.00494318014093659,0.5269408643890513,-1.1488517277042596,1.3194403462131596,0.5049558715075935,0.24281608986751976,0.9530021065149527,-0.9693293816361825
Macrophages,-0.2617515062423812,2.059123364456503,-0.5066415993660515,0.6183209364562104,-1.6355046895004706,0.23408628742152826,0.4211936498759208,0.8764032991438571,0.4738769491884911,0.6304548319418005,-0.6350131831629494,-1.3254644070938735,-0.4671102596348928,-0.8528160611989549,-2.4926855316167718,1.620563631808331,-0.966368571400361,0.042181075830237974,1.1582545216531368,0.09623296518754298,-1.5189883772683912,0.2335473602468157,-0.8635796759740711,0.17380996969346932,0.8963900016492643,-0.4480687058431699,0.7078297135880761,0.15901483033023872,0.44980381571578487,1.1163940234959608,-0.07135391081789089,-0.3029386743579581,2.1566324658217995,-0.2031200705267115,-1.3500512107104174,-2.164715802890267,-0.5633712548340102,0.9938992491112899,-1.6497578282221308,0.35022638921875016,-1.4790940163391222,0.9015002381488775,-1.0548498105190396,1.2267899791774026,0.9042560915787795,0.16324937332925085,-1.7665382670105747,0.4201249497884948,2.3300622695439577,-1.7712297190869877,1.743497313939228,0.6732688549148578,-0.18326727710405089,-1.1332220086219624,0.23009569191535287,0.09637332385479959,-0.6187151836521362,-0.1404078594050196,1.8067089233745288,0.36699198719123627,-1.4008577870426224,0.554370328301052,0.9768884561329534,1.1322915223550136,0.7151825395195252,-1.670658187760268,1.2194741469130583,-2.044822681002331,-1.8400127064853005,-0.14763412611951202,1.8456066675636238,-0.8355085693458079,-1.071810505325224,0.31408477795199824,-0.5339769423948318,0.6739573199446511,-0.03098287715011736,0.3930256146248402,-0.35369921158065065,-0.20715680025201094,1.0469894747425332,-0.2017307998503547,0.6492954056368115,-0.2276575413599283,-0.5739518231839802,-1.102963812874892,0.2450615305234048,-0.6452648107743427,0.22737009988458276,-0.5450575241940655,-0.4991813920806907,-0.007689582149548531,-0.2919983088563344,0.6977515308860238,-0.4590736172398902,0.004542530510144067,-0.10614218853365041,0.4391389183307028,-0.34952814776758234,-0.32714251784881687,0.022378946024011998,0.9400471732348893,0.03074327598893931,-0.9038245958121798,2.051116918621763,0.5508678289461686,-0.26355575447302987,0.4462659853343091,0.2739525238338352,1.286946429461985
Macrophages M1,-0.01339823774032258,1.9329546911092383,-0.6323537680031807,0.40140450502993585,-1.6856316943691243,0.2649265736276137,0.34157558429387147,0.4712581992049656,0.41655674895469824,0.6715802008080751,-0.25855709512951364,-1.2368392526054144,-0.355893813575978,-0.7766683140363396,-2.378697075359057,1.7987196964252967,-0.9530304755428423,0.47944629221353535,1.129853180973367,0.1290387987015239,-1.741563465436628,-0.061521288275569026,-0.769147919161194,0.22353146432632498,0.4711420491289999,-0.5591474498536052,0.7876625681469189,0.2846362519683738,0.9590010903306175,1.1428560902763358,-0.33967563114153526,-0.2684219569781319,2.313585996168585,-0.12568020374636363,-0.7864806559632461,-2.7321553423006133,-0.31348964863904405,0.8498136832302104,-1.236648701470434,0.20208484452502298,-1.2735220750296679,0.5847101505306814,-1.1923139133989022,1.4296261295159594,1.0487520940566823,0.11102008541730653,-1.6220364053127976,0.5344639737711825,1.912866691714353,-2.003668601147908,1.8232253665486577,0.3271585253950697,0.21168714991979176,-1.130517859067568,0.5861798870571678,-0.11628171951684593,-0.23778356451970575,-0.23769228157501884,1.2784818480894697,0.3025995581008478,-1.4315459069915877,0.403380553722885,0.7154275398241103,1.380823931237031,0.6086562990450088,-1.7207409956424544,1.0301836622922471,-2.3844089773608625,-1.7842835135784068,-0.08498576788680558,1.581740737160345,-0.695039485511027,-1.0815278632132284,0.22470505324807466,-0.5227210397460536,0.3091422197916195,-0.40797209222389574,0.20959811254137395,0.0011747246605272386,0.720331708059413,0.8423564713122783,-0.21796988051447885,0.5425546406918865,-0.737772781515963,-0.629135362682722,-0.9677586572225758,0.26383149691700786,-0.574072443265226,0.4521513566894422,-0.6237237515701132,-0.7187612557180953,-0.16550133630915398,-0.5058698320709696,1.017622509837849,-0.5773642319300248,0.052550108912496986,0.0014589613510157125,0.488295671256032,-0.5096436648798269,-0.30203806761880997,-0.15489237719452517,1.0626147564312913,-0.0913006596572524,-0.37295366709395067,2.474532884181514,0.7293030070056161,-0.2881973447641037,0.4266797478157219,0.31654290552662223,1.3109403359866625
Macrophages M2,-0.5421965721139741,1.3432988917524569,0.03696972462522899,0.8540825234964897,-1.7212673782125907,-0.7116618787164163,0.21163915562275912,1.379549668369913,0.4902470682998725,-0.05064091832891659,0.3246149380715412,-0.9420751160208816,-1.549128017237032,-1.4510077450212,-2.3963066547857137,0.5977698976914364,-1.0884752603530887,0.014988165356391275,0.6962109466139238,0.0656321848259202,-1.2165428209504066,0.4351488695121397,-0.17196943269550313,-0.04521368104705228,1.4748306979442087,0.13575624857743604,0.5576396619190715,0.027463929624600855,-0.5750222826964844,0.4178979983657196,-0.02923751907666473,0.24607161911589454,1.8982573316247309,-0.37830828803891453,-0.8923205221975549,-1.8143792791503475,-0.6730980858498065,0.5050555904092825,-1.3545266551807498,-0.030805454421456442,-1.0906211976375344,0.4412067937068737,-0.9852113684682169,0.024141151495532438,0.9555431945544605,0.9363800713729579,-1.5753153536934548,0.35069322060740155,1.9023320725746362,-2.0642850207791943,2.0027973604012037,0.3680456072597318,-0.2761924096431857,-0.9528752829732527,-0.34533461859345765,-0.3702103474218113,-1.373825437498376,-0.2710950419236879,2.4491742743919125,1.0303008038722725,-1.1297113280917328,0.05314558409556482,1.0946493997740196,0.6652941129173796,1.9135987348263817,-1.5283991988009513,0.3212000685325534,-1.4556651770929934,-2.101538678117134,0.23754248965978791,1.4832548445941647,-0.6018866126266404,-0.9117557397184569,0.6392248464980432,-0.14753152549898757,2.3022388529635758,0.9484560824795023,1.0245247547524134,0.11035370868511969,-0.9524962955018665,1.9316999766754939,-0.11802234557422694,0.06584782791062353,0.7521502244164835,-0.24104947997318696,-1.2726262145380693,0.057870930708239454,-0.6393447847783353,0.3335508019773355,-0.44425795159446846,0.09658614649970719,-0.7691165418638399,-0.28564416299929085,-0.040304280868456326,0.07153232608324399,1.5927931627898384,0.13486086345554008,0.5406469047278932,-0.5368682774541385,-0.10854357618858947,0.401909520381852,0.4994683397067386,0.24463700068025138,-1.4747196535454936,1.369959862600338,-0.28999253995039936,0.06480970156656159,0.27560289874122484,0.1636329017329534,0.4238414730153304
Mast cells,-1.226349485213106,0.9734462902790831,0.03884139430406845,-0.29138777191882964,0.6634767816730578,1.8447723459779428,0.24544467855114008,0.8906702832539083,-0.4198600794921623,0.4059041398456873,-1.5914173888942311,1.3397896097609072,-0.8439319287038413,-0.6899197490331761,-2.303366134986302,1.789613083622186,-1.1574936422355229,1.0912109037722735,1.0045160538788707,-1.4985295427972558,-0.6872163219891703,-0.43112985489199607,0.05742093608921775,-1.1880330900601246,0.31190537119478867,0.0378785338903978,-0.16329295185988674,0.1120692031737624,-0.8128697215879358,0.7226609744059034,-0.05356753754992977,-1.6057061528441667,1.7478119572315478,0.3753251195449492,-1.0147821368682879,-1.092548317413175,-1.1005913390826372,1.5893436107073586,-0.9560774180875968,-0.2815178297498554,-1.0369862495231075,-0.5109981008811144,0.7174181849015209,-0.5087023439741746,0.8032402456480306,0.018748120558063026,-1.810292081152376,-0.4792810969861814,1.6528022594380039,-0.2309295562846464,0.5187385508941217,0.34601956632359565,0.5645355639448174,-1.4262174319688206,-0.6661651680935141,-1.0844878329944367,0.7104039697075738,0.7397586477553024,0.08690300074758288,-0.7518806260443658,-1.7776744586685747,1.3268806081943696,1.5250526784687422,-0.7597962896631854,0.30789430969703396,-0.5360513987028029,-0.36739199551280977,-1.2594489965818236,-0.43728521324379555,1.1729647548249922,0.46258056809186526,0.06690519181587498,-0.675120238617522,1.0220314367222632,-0.49237464505229056,0.8999111901732171,0.7679657512413485,2.049539867719742,0.7401108551179427,-1.0334193214084986,0.8992180550788126,1.0056037380993381,1.3440547577592612,0.9066771176598708,0.48187825797556455,-1.8522180451087271,0.5770094037505069,2.0363947642276385,-1.0261761383031507,-0.6337512497571068,-0.001938256573762456,0.10907021612449684,1.3252410301254065,-1.631887709796031,-0.2528650388826365,-0.8981706308294695,1.0082488238878629,2.0681437600426715,1.3953277292869037,0.1347801966903651,-0.2214961116396596,-0.17746795429971035,-0.11927082318620509,-1.2153023413783552,0.5716461856220548,-0.22482005807707367,-0.5476316700299518,-0.7199275905113581,-0.5983502516511916,-0.23043531883615034
